SKU,City,Date,Units
H005,Aurangabad,2025-01-18,76
P001,Aurangabad,2025-01-18,49
P002,Aurangabad,2025-01-18,56
P003,Aurangabad,2025-01-18,51
P004,Aurangabad,2025-01-18,38
P005,Aurangabad,2025-01-18,48
G001,Aurangabad,2025-01-18,47
G002,Aurangabad,2025-01-18,34
G003,Aurangabad,2025-01-18,42
G004,Aurangabad,2025-01-18,39
G005,Aurangabad,2025-01-18,36
F001,Aurangabad,2025-01-19,25
F002,Aurangabad,2025-01-19,16
F003,Aurangabad,2025-01-19,22
F004,Aurangabad,2025-01-19,20
F005,Aurangabad,2025-01-19,29
M001,Aurangabad,2025-01-19,22
M002,Aurangabad,2025-01-19,25
M003,Aurangabad,2025-01-19,19
M004,Aurangabad,2025-01-19,28
M005,Aurangabad,2025-01-19,20
B001,Aurangabad,2025-01-19,28
B002,Aurangabad,2025-01-19,26
B003,Aurangabad,2025-01-19,24
B004,Aurangabad,2025-01-19,28
B005,Aurangabad,2025-01-19,44
V001,Aurangabad,2025-01-19,45
V002,Aurangabad,2025-01-19,61
V003,Aurangabad,2025-01-19,53
V004,Aurangabad,2025-01-19,63
V005,Aurangabad,2025-01-19,41
S001,Aurangabad,2025-01-19,43
S002,Aurangabad,2025-01-19,22
S003,Aurangabad,2025-01-19,26
S004,Aurangabad,2025-01-19,36
S005,Aurangabad,2025-01-19,21
ME001,Aurangabad,2025-01-19,18
ME002,Aurangabad,2025-01-19,21
ME003,Aurangabad,2025-01-19,16
ME004,Aurangabad,2025-01-19,20
ME005,Aurangabad,2025-01-19,27
K001,Aurangabad,2025-01-19,21
K002,Aurangabad,2025-01-19,20
K003,Aurangabad,2025-01-19,20
K004,Aurangabad,2025-01-19,19
K005,Aurangabad,2025-01-19,26
H001,Aurangabad,2025-01-19,73
H002,Aurangabad,2025-01-19,65
H003,Aurangabad,2025-01-19,83
H004,Aurangabad,2025-01-19,83
H005,Aurangabad,2025-01-19,60
P001,Aurangabad,2025-01-19,43
P002,Aurangabad,2025-01-19,58
P003,Aurangabad,2025-01-19,49
P004,Aurangabad,2025-01-19,57
P005,Aurangabad,2025-01-19,53
G001,Aurangabad,2025-01-19,50
G002,Aurangabad,2025-01-19,47
G003,Aurangabad,2025-01-19,45
G004,Aurangabad,2025-01-19,46
G005,Aurangabad,2025-01-19,40
F001,Aurangabad,2025-01-20,16
F002,Aurangabad,2025-01-20,20
F003,Aurangabad,2025-01-20,22
F004,Aurangabad,2025-01-20,21
F005,Aurangabad,2025-01-20,17
M001,Aurangabad,2025-01-20,19
M002,Aurangabad,2025-01-20,21
M003,Aurangabad,2025-01-20,19
M004,Aurangabad,2025-01-20,16
M005,Aurangabad,2025-01-20,28
B001,Aurangabad,2025-01-20,31
B002,Aurangabad,2025-01-20,32
B003,Aurangabad,2025-01-20,36
B004,Aurangabad,2025-01-20,35
B005,Aurangabad,2025-01-20,40
V001,Aurangabad,2025-01-20,27
V002,Aurangabad,2025-01-20,58
V003,Aurangabad,2025-01-20,58
V004,Aurangabad,2025-01-20,69
V005,Aurangabad,2025-01-20,38
S001,Aurangabad,2025-01-20,7
S002,Aurangabad,2025-01-20,13
S003,Aurangabad,2025-01-20,15
S004,Aurangabad,2025-01-20,17
S005,Aurangabad,2025-01-20,14
ME001,Aurangabad,2025-01-20,19
ME002,Aurangabad,2025-01-20,9
ME003,Aurangabad,2025-01-20,11
ME004,Aurangabad,2025-01-20,12
ME005,Aurangabad,2025-01-20,14
K001,Aurangabad,2025-01-20,12
K002,Aurangabad,2025-01-20,15
K003,Aurangabad,2025-01-20,14
K004,Aurangabad,2025-01-20,16
K005,Aurangabad,2025-01-20,26
H001,Aurangabad,2025-01-20,70
H002,Aurangabad,2025-01-20,60
H003,Aurangabad,2025-01-20,46
H004,Aurangabad,2025-01-20,56
H005,Aurangabad,2025-01-20,51
P001,Aurangabad,2025-01-20,45
P002,Aurangabad,2025-01-20,50
P003,Aurangabad,2025-01-20,45
P004,Aurangabad,2025-01-20,48
P005,Aurangabad,2025-01-20,48
G001,Aurangabad,2025-01-20,54
G002,Aurangabad,2025-01-20,44
G003,Aurangabad,2025-01-20,34
G004,Aurangabad,2025-01-20,44
G005,Aurangabad,2025-01-20,44
F001,Aurangabad,2025-01-21,28
F002,Aurangabad,2025-01-21,26
F003,Aurangabad,2025-01-21,18
F004,Aurangabad,2025-01-21,24
F005,Aurangabad,2025-01-21,23
M001,Aurangabad,2025-01-21,17
M002,Aurangabad,2025-01-21,26
M003,Aurangabad,2025-01-21,22
M004,Aurangabad,2025-01-21,24
M005,Aurangabad,2025-01-21,26
B001,Aurangabad,2025-01-21,36
B002,Aurangabad,2025-01-21,30
B003,Aurangabad,2025-01-21,36
B004,Aurangabad,2025-01-21,33
B005,Aurangabad,2025-01-21,45
V001,Aurangabad,2025-01-21,13
V002,Aurangabad,2025-01-21,65
V003,Aurangabad,2025-01-21,56
V004,Aurangabad,2025-01-21,58
V005,Aurangabad,2025-01-21,18
S001,Aurangabad,2025-01-21,8
S002,Aurangabad,2025-01-21,9
S003,Aurangabad,2025-01-21,12
S004,Aurangabad,2025-01-21,16
S005,Aurangabad,2025-01-21,12
ME001,Aurangabad,2025-01-21,13
ME002,Aurangabad,2025-01-21,11
ME003,Aurangabad,2025-01-21,13
ME004,Aurangabad,2025-01-21,9
ME005,Aurangabad,2025-01-21,16
K001,Aurangabad,2025-01-21,19
K002,Aurangabad,2025-01-21,13
K003,Aurangabad,2025-01-21,8
K004,Aurangabad,2025-01-21,16
K005,Aurangabad,2025-01-21,27
H001,Aurangabad,2025-01-21,66
H002,Aurangabad,2025-01-21,49
H003,Aurangabad,2025-01-21,55
H004,Aurangabad,2025-01-21,55
H005,Aurangabad,2025-01-21,47
P001,Aurangabad,2025-01-21,51
P002,Aurangabad,2025-01-21,46
P003,Aurangabad,2025-01-21,42
P004,Aurangabad,2025-01-21,46
P005,Aurangabad,2025-01-21,47
G001,Aurangabad,2025-01-21,36
G002,Aurangabad,2025-01-21,43
G003,Aurangabad,2025-01-21,50
G004,Aurangabad,2025-01-21,44
G005,Aurangabad,2025-01-21,35
F001,Aurangabad,2025-01-22,22
F002,Aurangabad,2025-01-22,21
F003,Aurangabad,2025-01-22,20
F004,Aurangabad,2025-01-22,19
F005,Aurangabad,2025-01-22,28
M001,Aurangabad,2025-01-22,25
M002,Aurangabad,2025-01-22,20
M003,Aurangabad,2025-01-22,22
M004,Aurangabad,2025-01-22,19
M005,Aurangabad,2025-01-22,26
B001,Aurangabad,2025-01-22,36
B002,Aurangabad,2025-01-22,30
B003,Aurangabad,2025-01-22,28
B004,Aurangabad,2025-01-22,32
B005,Aurangabad,2025-01-22,40
V001,Aurangabad,2025-01-22,13
V002,Aurangabad,2025-01-22,59
V003,Aurangabad,2025-01-22,64
V004,Aurangabad,2025-01-22,65
V005,Aurangabad,2025-01-22,16
S001,Aurangabad,2025-01-22,7
S002,Aurangabad,2025-01-22,16
S003,Aurangabad,2025-01-22,18
S004,Aurangabad,2025-01-22,10
S005,Aurangabad,2025-01-22,17
ME001,Aurangabad,2025-01-22,13
ME002,Aurangabad,2025-01-22,10
ME003,Aurangabad,2025-01-22,13
ME004,Aurangabad,2025-01-22,14
ME005,Aurangabad,2025-01-22,18
K001,Aurangabad,2025-01-22,15
K002,Aurangabad,2025-01-22,19
K003,Aurangabad,2025-01-22,18
K004,Aurangabad,2025-01-22,15
K005,Aurangabad,2025-01-22,28
H001,Aurangabad,2025-01-22,76
H002,Aurangabad,2025-01-22,54
H003,Aurangabad,2025-01-22,48
H004,Aurangabad,2025-01-22,55
H005,Aurangabad,2025-01-22,58
P001,Aurangabad,2025-01-22,42
P002,Aurangabad,2025-01-22,53
P003,Aurangabad,2025-01-22,43
P004,Aurangabad,2025-01-22,54
P005,Aurangabad,2025-01-22,40
G001,Aurangabad,2025-01-22,46
G002,Aurangabad,2025-01-22,50
G003,Aurangabad,2025-01-22,34
G004,Aurangabad,2025-01-22,32
G005,Aurangabad,2025-01-22,48
F001,Aurangabad,2025-01-23,25
F002,Aurangabad,2025-01-23,26
F003,Aurangabad,2025-01-23,23
F004,Aurangabad,2025-01-23,21
F005,Aurangabad,2025-01-23,26
M001,Aurangabad,2025-01-23,19
M002,Aurangabad,2025-01-23,27
M003,Aurangabad,2025-01-23,19
M004,Aurangabad,2025-01-23,27
M005,Aurangabad,2025-01-23,17
B001,Aurangabad,2025-01-23,27
B002,Aurangabad,2025-01-23,36
B003,Aurangabad,2025-01-23,32
B004,Aurangabad,2025-01-23,32
B005,Aurangabad,2025-01-23,47
V001,Aurangabad,2025-01-23,17
V002,Aurangabad,2025-01-23,62
V003,Aurangabad,2025-01-23,57
V004,Aurangabad,2025-01-23,63
V005,Aurangabad,2025-01-23,16
S001,Aurangabad,2025-01-23,8
S002,Aurangabad,2025-01-23,13
S003,Aurangabad,2025-01-23,16
S004,Aurangabad,2025-01-23,15
S005,Aurangabad,2025-01-23,12
ME001,Aurangabad,2025-01-23,14
ME002,Aurangabad,2025-01-23,8
ME003,Aurangabad,2025-01-23,13
ME004,Aurangabad,2025-01-23,12
ME005,Aurangabad,2025-01-23,19
K001,Aurangabad,2025-01-23,12
K002,Aurangabad,2025-01-23,8
K003,Aurangabad,2025-01-23,12
K004,Aurangabad,2025-01-23,9
K005,Aurangabad,2025-01-23,30
H001,Aurangabad,2025-01-23,67
H002,Aurangabad,2025-01-23,49
H003,Aurangabad,2025-01-23,50
H004,Aurangabad,2025-01-23,48
H005,Aurangabad,2025-01-23,49
P001,Aurangabad,2025-01-23,49
P002,Aurangabad,2025-01-23,44
P003,Aurangabad,2025-01-23,50
P004,Aurangabad,2025-01-23,51
P005,Aurangabad,2025-01-23,43
G001,Aurangabad,2025-01-23,53
G002,Aurangabad,2025-01-23,35
G003,Aurangabad,2025-01-23,40
G004,Aurangabad,2025-01-23,35
G005,Aurangabad,2025-01-23,39
F001,Aurangabad,2025-01-24,22
F002,Aurangabad,2025-01-24,20
F003,Aurangabad,2025-01-24,21
F004,Aurangabad,2025-01-24,24
F005,Aurangabad,2025-01-24,19
M001,Aurangabad,2025-01-24,19
M002,Aurangabad,2025-01-24,17
M003,Aurangabad,2025-01-24,26
M004,Aurangabad,2025-01-24,28
M005,Aurangabad,2025-01-24,30
B001,Aurangabad,2025-01-24,39
B002,Aurangabad,2025-01-24,38
B003,Aurangabad,2025-01-24,32
B004,Aurangabad,2025-01-24,30
B005,Aurangabad,2025-01-24,45
V001,Aurangabad,2025-01-24,13
V002,Aurangabad,2025-01-24,57
V003,Aurangabad,2025-01-24,59
V004,Aurangabad,2025-01-24,61
V005,Aurangabad,2025-01-24,12
S001,Aurangabad,2025-01-24,13
S002,Aurangabad,2025-01-24,14
S003,Aurangabad,2025-01-24,9
S004,Aurangabad,2025-01-24,17
S005,Aurangabad,2025-01-24,8
ME001,Aurangabad,2025-01-24,18
ME002,Aurangabad,2025-01-24,18
ME003,Aurangabad,2025-01-24,10
ME004,Aurangabad,2025-01-24,13
ME005,Aurangabad,2025-01-24,16
K001,Aurangabad,2025-01-24,15
K002,Aurangabad,2025-01-24,16
K003,Aurangabad,2025-01-24,14
K004,Aurangabad,2025-01-24,15
K005,Aurangabad,2025-01-24,27
H001,Aurangabad,2025-01-24,70
H002,Aurangabad,2025-01-24,47
H003,Aurangabad,2025-01-24,54
H004,Aurangabad,2025-01-24,54
H005,Aurangabad,2025-01-24,55
P001,Aurangabad,2025-01-24,43
P002,Aurangabad,2025-01-24,44
P003,Aurangabad,2025-01-24,55
P004,Aurangabad,2025-01-24,48
P005,Aurangabad,2025-01-24,42
G001,Aurangabad,2025-01-24,52
G002,Aurangabad,2025-01-24,32
G003,Aurangabad,2025-01-24,35
G004,Aurangabad,2025-01-24,39
G005,Aurangabad,2025-01-24,36
F001,Aurangabad,2025-01-25,27
F002,Aurangabad,2025-01-25,23
F003,Aurangabad,2025-01-25,23
F004,Aurangabad,2025-01-25,23
F005,Aurangabad,2025-01-25,22
M001,Aurangabad,2025-01-25,23
M002,Aurangabad,2025-01-25,16
M003,Aurangabad,2025-01-25,27
M004,Aurangabad,2025-01-25,19
M005,Aurangabad,2025-01-25,28
B001,Aurangabad,2025-01-25,32
B002,Aurangabad,2025-01-25,32
B003,Aurangabad,2025-01-25,32
B004,Aurangabad,2025-01-25,32
B005,Aurangabad,2025-01-25,41
V001,Aurangabad,2025-01-25,16
V002,Aurangabad,2025-01-25,60
V003,Aurangabad,2025-01-25,61
V004,Aurangabad,2025-01-25,69
V005,Aurangabad,2025-01-25,14
S001,Aurangabad,2025-01-25,18
S002,Aurangabad,2025-01-25,15
S003,Aurangabad,2025-01-25,17
S004,Aurangabad,2025-01-25,10
S005,Aurangabad,2025-01-25,20
ME001,Aurangabad,2025-01-25,15
ME002,Aurangabad,2025-01-25,11
ME003,Aurangabad,2025-01-25,16
ME004,Aurangabad,2025-01-25,20
ME005,Aurangabad,2025-01-25,13
K001,Aurangabad,2025-01-25,11
K002,Aurangabad,2025-01-25,12
K003,Aurangabad,2025-01-25,13
K004,Aurangabad,2025-01-25,7
K005,Aurangabad,2025-01-25,25
H001,Aurangabad,2025-01-25,74
H002,Aurangabad,2025-01-25,51
H003,Aurangabad,2025-01-25,56
H004,Aurangabad,2025-01-25,51
H005,Aurangabad,2025-01-25,52
P001,Aurangabad,2025-01-25,50
P002,Aurangabad,2025-01-25,56
P003,Aurangabad,2025-01-25,38
P004,Aurangabad,2025-01-25,41
P005,Aurangabad,2025-01-25,50
G001,Aurangabad,2025-01-25,45
G002,Aurangabad,2025-01-25,36
G003,Aurangabad,2025-01-25,36
G004,Aurangabad,2025-01-25,39
G005,Aurangabad,2025-01-25,38
F001,Aurangabad,2025-01-26,24
F002,Aurangabad,2025-01-26,28
F003,Aurangabad,2025-01-26,21
F004,Aurangabad,2025-01-26,23
F005,Aurangabad,2025-01-26,28
M001,Aurangabad,2025-01-26,25
M002,Aurangabad,2025-01-26,21
M003,Aurangabad,2025-01-26,22
M004,Aurangabad,2025-01-26,21
M005,Aurangabad,2025-01-26,28
B001,Aurangabad,2025-01-26,36
B002,Aurangabad,2025-01-26,33
B003,Aurangabad,2025-01-26,35
B004,Aurangabad,2025-01-26,38
B005,Aurangabad,2025-01-26,42
V001,Aurangabad,2025-01-26,15
V002,Aurangabad,2025-01-26,56
V003,Aurangabad,2025-01-26,60
V004,Aurangabad,2025-01-26,66
V005,Aurangabad,2025-01-26,11
S001,Aurangabad,2025-01-26,10
S002,Aurangabad,2025-01-26,13
S003,Aurangabad,2025-01-26,10
S004,Aurangabad,2025-01-26,10
S005,Aurangabad,2025-01-26,13
ME001,Aurangabad,2025-01-26,11
ME002,Aurangabad,2025-01-26,12
ME003,Aurangabad,2025-01-26,8
ME004,Aurangabad,2025-01-26,15
ME005,Aurangabad,2025-01-26,17
K001,Aurangabad,2025-01-26,16
K002,Aurangabad,2025-01-26,15
K003,Aurangabad,2025-01-26,12
K004,Aurangabad,2025-01-26,16
K005,Aurangabad,2025-01-26,29
H001,Aurangabad,2025-01-26,73
H002,Aurangabad,2025-01-26,55
H003,Aurangabad,2025-01-26,53
H004,Aurangabad,2025-01-26,47
H005,Aurangabad,2025-01-26,50
P001,Aurangabad,2025-01-26,49
P002,Aurangabad,2025-01-26,47
P003,Aurangabad,2025-01-26,51
P004,Aurangabad,2025-01-26,51
P005,Aurangabad,2025-01-26,55
G001,Aurangabad,2025-01-26,56
G002,Aurangabad,2025-01-26,39
G003,Aurangabad,2025-01-26,44
G004,Aurangabad,2025-01-26,36
G005,Aurangabad,2025-01-26,34
F001,Aurangabad,2025-01-27,25
F002,Aurangabad,2025-01-27,19
F003,Aurangabad,2025-01-27,18
F004,Aurangabad,2025-01-27,21
F005,Aurangabad,2025-01-27,19
M001,Aurangabad,2025-01-27,24
M002,Aurangabad,2025-01-27,24
M003,Aurangabad,2025-01-27,20
M004,Aurangabad,2025-01-27,18
M005,Aurangabad,2025-01-27,30
B001,Aurangabad,2025-01-27,35
B002,Aurangabad,2025-01-27,34
B003,Aurangabad,2025-01-27,34
B004,Aurangabad,2025-01-27,32
B005,Aurangabad,2025-01-27,42
V001,Aurangabad,2025-01-27,17
V002,Aurangabad,2025-01-27,63
V003,Aurangabad,2025-01-27,57
V004,Aurangabad,2025-01-27,62
V005,Aurangabad,2025-01-27,14
S001,Aurangabad,2025-01-27,8
S002,Aurangabad,2025-01-27,16
S003,Aurangabad,2025-01-27,8
S004,Aurangabad,2025-01-27,14
S005,Aurangabad,2025-01-27,11
ME001,Aurangabad,2025-01-27,12
ME002,Aurangabad,2025-01-27,17
ME003,Aurangabad,2025-01-27,9
ME004,Aurangabad,2025-01-27,20
ME005,Aurangabad,2025-01-27,16
K001,Aurangabad,2025-01-27,13
K002,Aurangabad,2025-01-27,19
K003,Aurangabad,2025-01-27,12
K004,Aurangabad,2025-01-27,12
K005,Aurangabad,2025-01-27,25
H001,Aurangabad,2025-01-27,69
H002,Aurangabad,2025-01-27,56
H003,Aurangabad,2025-01-27,54
H004,Aurangabad,2025-01-27,57
H005,Aurangabad,2025-01-27,56
P001,Aurangabad,2025-01-27,43
P002,Aurangabad,2025-01-27,56
P003,Aurangabad,2025-01-27,42
P004,Aurangabad,2025-01-27,40
P005,Aurangabad,2025-01-27,44
G001,Aurangabad,2025-01-27,59
G002,Aurangabad,2025-01-27,37
G003,Aurangabad,2025-01-27,41
G004,Aurangabad,2025-01-27,41
G005,Aurangabad,2025-01-27,42
F001,Aurangabad,2025-01-28,20
F002,Aurangabad,2025-01-28,19
F003,Aurangabad,2025-01-28,24
F004,Aurangabad,2025-01-28,24
F005,Aurangabad,2025-01-28,18
M001,Aurangabad,2025-01-28,18
M002,Aurangabad,2025-01-28,22
M003,Aurangabad,2025-01-28,22
M004,Aurangabad,2025-01-28,18
M005,Aurangabad,2025-01-28,19
B001,Aurangabad,2025-01-28,30
B002,Aurangabad,2025-01-28,29
B003,Aurangabad,2025-01-28,35
B004,Aurangabad,2025-01-28,36
B005,Aurangabad,2025-01-28,40
V001,Aurangabad,2025-01-28,13
V002,Aurangabad,2025-01-28,64
V003,Aurangabad,2025-01-28,59
V004,Aurangabad,2025-01-28,66
V005,Aurangabad,2025-01-28,17
S001,Aurangabad,2025-01-28,15
S002,Aurangabad,2025-01-28,13
S003,Aurangabad,2025-01-28,7
S004,Aurangabad,2025-01-28,12
S005,Aurangabad,2025-01-28,13
ME001,Aurangabad,2025-01-28,9
ME002,Aurangabad,2025-01-28,9
ME003,Aurangabad,2025-01-28,15
ME004,Aurangabad,2025-01-28,18
ME005,Aurangabad,2025-01-28,9
K001,Aurangabad,2025-01-28,8
K002,Aurangabad,2025-01-28,13
K003,Aurangabad,2025-01-28,8
K004,Aurangabad,2025-01-28,13
K005,Aurangabad,2025-01-28,34
H001,Aurangabad,2025-01-28,68
H002,Aurangabad,2025-01-28,58
H003,Aurangabad,2025-01-28,52
H004,Aurangabad,2025-01-28,55
H005,Aurangabad,2025-01-28,50
P001,Aurangabad,2025-01-28,38
P002,Aurangabad,2025-01-28,43
P003,Aurangabad,2025-01-28,44
P004,Aurangabad,2025-01-28,39
P005,Aurangabad,2025-01-28,57
G001,Aurangabad,2025-01-28,46
G002,Aurangabad,2025-01-28,37
G003,Aurangabad,2025-01-28,33
G004,Aurangabad,2025-01-28,43
G005,Aurangabad,2025-01-28,39
F001,Aurangabad,2025-01-29,28
F002,Aurangabad,2025-01-29,22
F003,Aurangabad,2025-01-29,20
F004,Aurangabad,2025-01-29,18
F005,Aurangabad,2025-01-29,26
M001,Aurangabad,2025-01-29,19
M002,Aurangabad,2025-01-29,20
M003,Aurangabad,2025-01-29,26
M004,Aurangabad,2025-01-29,27
M005,Aurangabad,2025-01-29,27
B001,Aurangabad,2025-01-29,33
B002,Aurangabad,2025-01-29,32
B003,Aurangabad,2025-01-29,38
B004,Aurangabad,2025-01-29,34
B005,Aurangabad,2025-01-29,47
V001,Aurangabad,2025-01-29,18
V002,Aurangabad,2025-01-29,61
V003,Aurangabad,2025-01-29,59
V004,Aurangabad,2025-01-29,61
V005,Aurangabad,2025-01-29,10
S001,Aurangabad,2025-01-29,12
S002,Aurangabad,2025-01-29,14
S003,Aurangabad,2025-01-29,13
S004,Aurangabad,2025-01-29,7
S005,Aurangabad,2025-01-29,8
ME001,Aurangabad,2025-01-29,14
ME002,Aurangabad,2025-01-29,8
ME003,Aurangabad,2025-01-29,12
ME004,Aurangabad,2025-01-29,13
ME005,Aurangabad,2025-01-29,18
K001,Aurangabad,2025-01-29,20
K002,Aurangabad,2025-01-29,10
K003,Aurangabad,2025-01-29,11
K004,Aurangabad,2025-01-29,11
K005,Aurangabad,2025-01-29,32
H001,Aurangabad,2025-01-29,69
H002,Aurangabad,2025-01-29,50
H003,Aurangabad,2025-01-29,52
H004,Aurangabad,2025-01-29,53
H005,Aurangabad,2025-01-29,58
P001,Aurangabad,2025-01-29,38
P002,Aurangabad,2025-01-29,39
P003,Aurangabad,2025-01-29,42
P004,Aurangabad,2025-01-29,58
P005,Aurangabad,2025-01-29,45
G001,Aurangabad,2025-01-29,42
G002,Aurangabad,2025-01-29,42
G003,Aurangabad,2025-01-29,43
G004,Aurangabad,2025-01-29,34
G005,Aurangabad,2025-01-29,32
F001,Aurangabad,2025-01-30,24
F002,Aurangabad,2025-01-30,25
F003,Aurangabad,2025-01-30,26
F004,Aurangabad,2025-01-30,25
F005,Aurangabad,2025-01-30,18
M001,Aurangabad,2025-01-30,22
M002,Aurangabad,2025-01-30,24
M003,Aurangabad,2025-01-30,18
M004,Aurangabad,2025-01-30,22
M005,Aurangabad,2025-01-30,27
B001,Aurangabad,2025-01-30,31
B002,Aurangabad,2025-01-30,33
B003,Aurangabad,2025-01-30,28
B004,Aurangabad,2025-01-30,35
B005,Aurangabad,2025-01-30,46
V001,Aurangabad,2025-01-30,15
V002,Aurangabad,2025-01-30,61
V003,Aurangabad,2025-01-30,64
V004,Aurangabad,2025-01-30,54
V005,Aurangabad,2025-01-30,16
S001,Aurangabad,2025-01-30,13
S002,Aurangabad,2025-01-30,18
S003,Aurangabad,2025-01-30,19
S004,Aurangabad,2025-01-30,14
S005,Aurangabad,2025-01-30,13
ME001,Aurangabad,2025-01-30,15
ME002,Aurangabad,2025-01-30,14
ME003,Aurangabad,2025-01-30,11
ME004,Aurangabad,2025-01-30,17
ME005,Aurangabad,2025-01-30,17
K001,Aurangabad,2025-01-30,14
K002,Aurangabad,2025-01-30,17
K003,Aurangabad,2025-01-30,17
K004,Aurangabad,2025-01-30,14
K005,Aurangabad,2025-01-30,32
H001,Aurangabad,2025-01-30,77
H002,Aurangabad,2025-01-30,54
H003,Aurangabad,2025-01-30,57
H004,Aurangabad,2025-01-30,52
H005,Aurangabad,2025-01-30,48
P001,Aurangabad,2025-01-30,53
P002,Aurangabad,2025-01-30,53
P003,Aurangabad,2025-01-30,51
P004,Aurangabad,2025-01-30,46
P005,Aurangabad,2025-01-30,52
G001,Aurangabad,2025-01-30,38
G002,Aurangabad,2025-01-30,37
G003,Aurangabad,2025-01-30,37
G004,Aurangabad,2025-01-30,42
G005,Aurangabad,2025-01-30,41
F001,Aurangabad,2025-01-31,27
F002,Aurangabad,2025-01-31,23
F003,Aurangabad,2025-01-31,19
F004,Aurangabad,2025-01-31,19
F005,Aurangabad,2025-01-31,25
M001,Aurangabad,2025-01-31,18
M002,Aurangabad,2025-01-31,18
M003,Aurangabad,2025-01-31,28
M004,Aurangabad,2025-01-31,27
M005,Aurangabad,2025-01-31,24
B001,Aurangabad,2025-01-31,34
B002,Aurangabad,2025-01-31,30
B003,Aurangabad,2025-01-31,38
B004,Aurangabad,2025-01-31,32
B005,Aurangabad,2025-01-31,44
V001,Aurangabad,2025-01-31,15
V002,Aurangabad,2025-01-31,61
V003,Aurangabad,2025-01-31,61
V004,Aurangabad,2025-01-31,58
V005,Aurangabad,2025-01-31,8
S001,Aurangabad,2025-01-31,12
S002,Aurangabad,2025-01-31,14
S003,Aurangabad,2025-01-31,12
S004,Aurangabad,2025-01-31,9
S005,Aurangabad,2025-01-31,10
ME001,Aurangabad,2025-01-31,14
ME002,Aurangabad,2025-01-31,8
ME003,Aurangabad,2025-01-31,11
ME004,Aurangabad,2025-01-31,14
ME005,Aurangabad,2025-01-31,20
K001,Aurangabad,2025-01-31,19
K002,Aurangabad,2025-01-31,9
K003,Aurangabad,2025-01-31,12
K004,Aurangabad,2025-01-31,11
K005,Aurangabad,2025-01-31,28
H001,Aurangabad,2025-01-31,68
H002,Aurangabad,2025-01-31,47
H003,Aurangabad,2025-01-31,51
H004,Aurangabad,2025-01-31,53
H005,Aurangabad,2025-01-31,59
P001,Aurangabad,2025-01-31,39
P002,Aurangabad,2025-01-31,42
P003,Aurangabad,2025-01-31,43
P004,Aurangabad,2025-01-31,59
P005,Aurangabad,2025-01-31,49
G001,Aurangabad,2025-01-31,44
G002,Aurangabad,2025-01-31,43
G003,Aurangabad,2025-01-31,43
G004,Aurangabad,2025-01-31,33
G005,Aurangabad,2025-01-31,31
F001,Nasik,2025-01-01,53
F002,Nasik,2025-01-01,55
F003,Nasik,2025-01-01,54
F004,Nasik,2025-01-01,57
F005,Nasik,2025-01-01,41
M001,Nasik,2025-01-01,19
M002,Nasik,2025-01-01,25
M003,Nasik,2025-01-01,21
M004,Nasik,2025-01-01,22
M005,Nasik,2025-01-01,21
B001,Nasik,2025-01-01,23
B002,Nasik,2025-01-01,23
B003,Nasik,2025-01-01,23
B004,Nasik,2025-01-01,18
B005,Nasik,2025-01-01,41
V001,Nasik,2025-01-01,34
V002,Nasik,2025-01-01,69
V003,Nasik,2025-01-01,57
V004,Nasik,2025-01-01,68
V005,Nasik,2025-01-01,46
S001,Nasik,2025-01-01,16
S002,Nasik,2025-01-01,28
S003,Nasik,2025-01-01,49
S004,Nasik,2025-01-01,67
S005,Nasik,2025-01-01,21
ME001,Nasik,2025-01-01,20
ME002,Nasik,2025-01-01,20
ME003,Nasik,2025-01-01,24
ME004,Nasik,2025-01-01,22
ME005,Nasik,2025-01-01,21
K001,Nasik,2025-01-01,16
K002,Nasik,2025-01-01,28
K003,Nasik,2025-01-01,25
K004,Nasik,2025-01-01,22
K005,Nasik,2025-01-01,24
H001,Nasik,2025-01-01,75
H002,Nasik,2025-01-01,49
H003,Nasik,2025-01-01,48
H004,Nasik,2025-01-01,50
H005,Nasik,2025-01-01,58
P001,Nasik,2025-01-01,41
P002,Nasik,2025-01-01,43
P003,Nasik,2025-01-01,44
P004,Nasik,2025-01-01,40
P005,Nasik,2025-01-01,36
G001,Nasik,2025-01-01,54
G002,Nasik,2025-01-01,38
G003,Nasik,2025-01-01,44
G004,Nasik,2025-01-01,38
G005,Nasik,2025-01-01,33
F001,Nasik,2025-01-02,57
F002,Nasik,2025-01-02,41
F003,Nasik,2025-01-02,55
F004,Nasik,2025-01-02,52
F005,Nasik,2025-01-02,46
M001,Nasik,2025-01-02,23
M002,Nasik,2025-01-02,22
M003,Nasik,2025-01-02,27
M004,Nasik,2025-01-02,22
M005,Nasik,2025-01-02,22
B001,Nasik,2025-01-02,30
B002,Nasik,2025-01-02,25
B003,Nasik,2025-01-02,37
B004,Nasik,2025-01-02,37
B005,Nasik,2025-01-02,46
V001,Nasik,2025-01-02,44
V002,Nasik,2025-01-02,66
V003,Nasik,2025-01-02,61
V004,Nasik,2025-01-02,57
V005,Nasik,2025-01-02,36
S001,Nasik,2025-01-02,21
S002,Nasik,2025-01-02,21
S003,Nasik,2025-01-02,22
S004,Nasik,2025-01-02,27
S005,Nasik,2025-01-02,20
ME001,Nasik,2025-01-02,22
ME002,Nasik,2025-01-02,22
ME003,Nasik,2025-01-02,19
ME004,Nasik,2025-01-02,23
